time,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,temp,GarminRunCadenceSpm
0,0,76,0.0,124.8,,,0.0,27,0.0
1,0,76,0.0,124.8,,,0.0,28,0.0
2,0,76,0.0,124.8,,,0.0,27,0.0
3,0,76,0.0,124.8,,,0.0,27,0.0
4,0,76,0.0,124.8,,,0.0,28,0.0
5,0,76,0.0,124.8,,,0.0,27,0.0
6,0,75,0.0,124.8,,,0.0,28,0.0
7,0,75,0.0,124.8,,,0.0,28,0.0
8,0,75,0.0,124.8,,,0.0,28,0.0
9,0,75,0.0,124.8,,,0.0,28,0.0
10,0,76,0.0,124.6,,,0.0,28,0.0
11,0,77,0.0,124.6,,,0.0,28,0.0
12,0,78,0.0,124.6,,,0.0,28,0.0
13,0,78,0.0,124.6,,,0.0,28,0.0
14,0,78,0.0,124.6,,,0.0,28,0.0
15,0,78,0.0,124.6,,,0.0,28,0.0
16,0,79,0.0,124.6,,,0.0,28,0.0
17,0,80,0.0,124.6,,,0.0,28,0.0
18,0,83,0.0,124.6,,,0.0,28,0.0
19,0,84,0.0,124.6,,,0.0,28,0.0
20,0,83,0.0,124.6,,,0.0,28,0.0
21,0,79,0.0,124.6,,,0.0,28,0.0
22,0,77,0.0,124.6,,,0.0,28,0.0
23,0,76,0.0,124.6,,,0.0,28,0.0
24,0,76,0.0,124.6,,,0.0,28,0.0
25,0,76,0.0,124.6,,,0.0,28,0.0
26,0,76,0.0,124.6,,,0.0,28,0.0
27,0,75,0.0,124.4,,,0.0,28,0.0
28,0,75,0.0,124.4,,,0.0,28,0.0
29,0,75,0.0,124.4,,,0.0,28,0.0
30,0,75,0.0,124.4,,,0.0,28,0.0
31,0,75,0.0,124.4,,,0.0,28,0.0
32,0,75,0.0,124.2,,,0.0,28,0.0
33,0,75,0.0,124.2,,,0.0,28,0.0
34,0,76,0.0,124.2,,,0.0,28,0.0
35,0,76,0.0,124.2,,,0.0,28,0.0
36,0,76,0.0,124.2,,,0.0,28,0.0
37,0,76,0.0,124.4,,,0.0,28,0.0
38,0,76,0.0,124.4,,,0.0,28,0.0
39,0,76,0.0,124.4,,,0.0,28,0.0
40,0,75,0.0,124.4,,,0.0,28,0.0
41,0,75,0.0,124.4,,,0.0,28,0.0
42,0,77,0.0,124.4,,,0.0,28,0.0
43,0,77,0.0,124.4,,,0.0,28,0.0
44,0,77,0.0,124.4,,,0.0,28,0.0
45,0,78,0.0,124.4,,,0.0,28,0.0
46,0,78,0.0,124.4,,,0.0,28,0.0
47,0,77,0.0,124.4,,,0.0,28,0.0
48,0,77,0.0,124.4,,,0.0,28,0.0
49,0,76,0.0,124.4,,,0.0,28,0.0
50,0,76,0.0,124.4,,,0.0,28,0.0
51,0,76,0.0,124.2,,,0.0,28,0.0
52,0,75,0.0,124.2,,,0.0,28,0.0
53,0,75,0.0,124.4,,,0.0,28,0.0
54,0,74,0.0,124.4,,,0.0,28,0.0
55,0,74,0.0,124.4,,,0.0,28,0.0
56,0,74,0.0,124.4,,,0.0,28,0.0
57,0,74,0.0,124.4,,,0.0,28,0.0
58,0,75,0.0,124.4,,,0.0,28,0.0
59,0,76,0.0,124.4,,,0.0,28,0.0
60,0,76,0.0,124.4,,,0.0,28,0.0
61,0,77,0.0,124.4,,,0.0,28,0.0
62,0,77,0.0,124.4,,,0.0,28,0.0
63,0,77,0.0,124.4,,,0.0,28,0.0
64,0,77,0.0,124.2,,,0.0,28,0.0
65,0,76,0.0,124.2,,,0.0,28,0.0
66,0,76,0.0,124.0,,,0.0,28,0.0
67,0,76,0.0,124.0,,,0.0,28,0.0
68,0,76,0.0,124.2,33.927784,-117.89364,0.0,28,0.0
69,0,76,0.0,124.2,33.92778,-117.8936,0.0,28,0.0
70,0,77,0.44,124.2,33.927788,-117.893616,0.0,28,0.0
71,0,77,0.44,124.2,33.927776,-117.893616,0.0,28,0.0
72,0,78,0.44,124.2,33.927765,-117.893616,0.0,28,0.0
73,0,78,1.29,124.2,33.92776,-117.8936,0.0,28,0.0
74,0,79,1.67,124.2,33.927757,-117.89359,0.0,28,0.0
75,0,79,2.16,124.2,33.92776,-117.893585,0.0,28,0.0
76,0,79,2.93,124.2,33.92776,-117.89359,0.0,28,0.0
77,0,79,2.93,124.2,33.92776,-117.8936,0.0,28,0.0
78,0,79,2.93,124.2,33.927757,-117.89361,0.0,28,0.0
79,0,79,2.93,124.2,33.927753,-117.89361,0.0,28,0.0
80,0,79,2.93,124.2,33.927753,-117.89361,0.0,28,0.0
81,0,81,2.93,124.2,33.92775,-117.89361,0.0,28,0.0
82,0,83,2.93,124.2,33.927746,-117.89361,0.0,28,0.0
83,0,81,3.12,124.2,33.927742,-117.89361,0.0,28,0.0
84,0,81,3.8,124.2,33.92774,-117.89361,0.0,28,0.0
85,0,81,4.26,124.2,33.927734,-117.893616,0.0,28,0.0
86,0,81,4.69,124.2,33.92773,-117.893616,0.0,28,0.0
87,0,81,5.19,124.2,33.92773,-117.893616,0.0,28,0.0
88,0,81,5.19,124.2,33.92773,-117.89361,0.0,28,0.0
89,0,82,5.19,124.2,33.927734,-117.89361,0.0,28,0.0
90,0,83,5.39,124.2,33.92773,-117.89361,0.0,28,0.0
91,0,83,5.39,124.2,33.92773,-117.89361,0.0,28,0.0
92,0,84,5.39,124.2,33.927734,-117.89361,0.0,28,0.0
93,0,85,5.39,124.2,33.92774,-117.8936,0.0,28,0.0
94,0,85,5.79,124.2,33.92774,-117.89361,0.0,28,0.0
95,0,85,5.79,124.2,33.927742,-117.89361,0.0,28,0.0
96,0,85,5.79,124.2,33.927742,-117.89361,0.0,28,0.0
97,0,84,5.79,124.2,33.927746,-117.89361,0.0,28,0.0
98,0,84,5.81,124.2,33.92775,-117.89361,0.0,28,0.0
99,0,84,5.81,124.2,33.92775,-117.89361,0.0,28,0.0
100,0,83,5.81,124.2,33.927753,-117.89361,0.0,28,0.0
101,0,83,5.82,124.2,33.927753,-117.893616,0.0,28,0.0
102,0,82,5.82,124.2,33.927753,-117.893616,0.0,28,0.0
103,0,81,6.0,124.0,33.927757,-117.89362,0.0,28,0.0
104,0,81,6.23,124.0,33.927757,-117.89362,0.0,28,0.0
105,0,80,6.23,124.0,33.92776,-117.89362,0.0,28,0.0
106,0,80,6.23,124.0,33.92777,-117.89362,0.0,28,0.0
107,0,80,6.23,124.0,33.92777,-117.89362,0.0,28,0.0
108,0,80,6.23,124.0,33.92777,-117.89362,0.0,28,0.0
109,0,79,6.45,124.0,33.92777,-117.89362,0.0,28,0.0
110,0,79,6.91,124.0,33.92777,-117.89362,0.0,28,0.0
111,0,78,7.13,124.0,33.92777,-117.89362,0.0,28,0.0
112,0,78,7.13,124.0,33.92777,-117.89363,0.0,28,0.0
113,0,78,7.13,124.0,33.927765,-117.89363,0.0,28,0.0
114,0,79,7.13,124.0,33.927765,-117.89364,0.0,28,0.0
115,0,80,7.13,124.0,33.92776,-117.89364,0.0,28,0.0
116,0,81,7.13,124.0,33.92776,-117.89364,0.0,28,0.0
117,0,83,7.64,124.0,33.92776,-117.89364,0.0,28,0.0
118,0,84,7.76,124.0,33.92776,-117.89364,0.0,28,0.0
119,0,84,7.91,124.0,33.92776,-117.89364,0.0,28,0.0
120,0,84,7.91,124.0,33.927757,-117.89364,0.0,29,0.0
121,0,84,7.91,124.0,33.927753,-117.89363,0.0,28,0.0
122,0,84,7.91,124.0,33.927753,-117.89363,0.0,28,0.0
123,0,84,7.91,124.0,33.92775,-117.89363,0.0,28,0.0
124,0,84,7.91,124.0,33.927746,-117.89362,0.0,28,0.0
125,0,84,7.91,124.0,33.927742,-117.89363,0.0,28,0.0
126,0,84,7.91,124.0,33.927742,-117.89363,0.0,28,0.0
127,0,84,7.91,124.0,33.92774,-117.89363,0.0,28,0.0
128,0,82,7.91,124.0,33.927734,-117.89363,0.0,28,0.0
129,0,82,7.94,124.0,33.927734,-117.89363,0.0,28,0.0
130,0,82,7.96,124.0,33.92773,-117.89363,0.0,28,0.0
131,0,82,8.28,124.0,33.927734,-117.89364,0.0,28,0.0
132,0,81,8.9,123.8,33.927734,-117.89364,0.0,28,0.0
133,0,81,9.48,123.8,33.927734,-117.89364,0.0,28,0.0
134,0,81,9.78,123.8,33.92774,-117.89364,0.0,28,0.0
135,0,80,9.88,123.8,33.92774,-117.89363,0.0,28,0.0
136,0,80,9.88,123.8,33.927742,-117.89362,0.0,28,0.0
137,0,80,9.88,124.0,33.927742,-117.893616,0.0,28,0.0
138,0,80,12.02,124.0,33.927746,-117.89361,0.0,28,0.0
139,0,80,12.02,124.2,33.92775,-117.89361,0.0,28,0.0
140,0,81,12.02,124.2,33.92775,-117.89361,0.0,28,0.0
141,0,80,12.02,124.0,33.927753,-117.8936,0.0,28,0.0
142,0,80,12.14,124.0,33.927757,-117.8936,0.0,28,0.0
143,0,81,12.19,124.0,33.927765,-117.8936,0.0,28,0.0
144,0,79,12.3,124.0,33.92777,-117.8936,0.0,28,0.0
145,0,79,12.4,124.0,33.927773,-117.8936,0.0,28,0.0
146,0,78,12.71,124.0,33.92778,-117.8936,0.0,28,0.0
147,0,78,13.51,124.0,33.927788,-117.89361,0.0,28,0.0
148,0,77,15.35,124.0,33.92779,-117.89361,0.0,28,0.0
149,0,77,16.39,123.8,33.927795,-117.893616,0.0,28,0.0
150,0,77,17.35,123.8,33.9278,-117.89362,0.0,28,0.0
151,0,77,17.79,123.8,33.9278,-117.89362,0.952,28,0.0
152,0,77,19.22,123.8,33.927803,-117.89363,0.952,28,0.0
153,0,77,19.22,123.8,33.927803,-117.89363,0.392,28,0.0
154,0,77,20.0,123.8,33.927807,-117.89363,0.0,28,0.0
155,0,76,20.57,123.6,33.927803,-117.89364,0.0,28,0.0
156,0,77,20.63,123.8,33.9278,-117.89364,0.0,28,0.0
157,0,77,20.63,123.8,33.9278,-117.89364,0.0,28,0.0
158,0,77,20.63,123.8,33.92779,-117.89364,0.0,28,0.0
159,0,77,20.63,123.8,33.927784,-117.89365,0.0,28,0.0
160,0,78,20.63,123.8,33.927776,-117.89365,0.0,28,0.0
161,0,77,21.1,123.8,33.927773,-117.893654,0.0,28,0.0
162,0,73,21.56,123.8,33.92777,-117.893654,0.0,28,0.0
163,0,73,21.9,123.8,33.92777,-117.893654,0.0,28,0.0
164,0,72,21.9,123.8,33.927765,-117.89366,0.0,28,0.0
165,0,72,21.9,123.8,33.927757,-117.893654,0.0,28,0.0
166,0,73,21.9,123.8,33.927753,-117.893654,0.0,28,0.0
167,0,74,21.9,123.8,33.92775,-117.893654,0.0,28,0.0
168,0,75,21.9,123.8,33.927746,-117.893654,0.0,28,0.0
169,0,76,22.17,123.8,33.927746,-117.89366,0.0,28,0.0
170,0,76,22.56,123.8,33.927742,-117.89367,0.0,28,0.0
171,0,77,23.52,123.8,33.927742,-117.89367,0.0,28,0.0
172,0,77,24.27,123.8,33.927742,-117.89368,0.0,28,0.0
173,0,78,24.35,123.6,33.92774,-117.89368,0.0,28,0.0
174,0,78,24.35,123.6,33.92774,-117.89368,0.0,28,0.0
175,0,78,24.57,123.4,33.92774,-117.89368,0.0,28,0.0
176,0,78,24.92,123.2,33.927734,-117.893684,0.0,28,0.0
177,0,78,25.18,123.2,33.92773,-117.893684,0.0,28,0.0
178,0,78,25.18,123.2,33.92773,-117.893684,0.0,28,0.0
179,0,79,25.74,123.4,33.927727,-117.89369,0.0,28,0.0
180,0,79,26.5,123.4,33.92772,-117.8937,0.0,28,0.0
181,0,79,27.62,123.4,33.92772,-117.8937,0.0,28,0.0
182,0,79,28.83,123.2,33.927715,-117.8937,0.0,28,0.0
183,0,80,29.62,123.2,33.927715,-117.8937,0.0,28,0.0
184,0,80,29.84,123.2,33.927715,-117.8937,0.0,28,0.0
185,0,80,29.84,123.2,33.92772,-117.8937,0.0,28,0.0
186,0,80,29.84,123.2,33.927723,-117.8937,0.0,28,0.0
187,0,79,29.84,123.2,33.927727,-117.89369,0.0,28,0.0
188,0,79,30.25,123.2,33.927727,-117.89369,0.0,28,0.0
189,0,78,30.25,123.2,33.927727,-117.89369,0.0,28,0.0
190,0,77,30.25,123.2,33.927727,-117.89369,0.0,28,0.0
191,0,78,30.25,123.2,33.92773,-117.89369,0.0,28,0.0
192,0,78,30.64,123.2,33.92773,-117.893684,0.0,28,0.0
193,0,78,30.86,123.2,33.927734,-117.893684,0.0,28,0.0
194,0,78,31.32,123.2,33.927734,-117.893684,0.0,28,0.0
195,0,78,31.62,123.2,33.92774,-117.893684,0.0,28,0.0
196,0,78,32.08,123.2,33.927742,-117.893684,0.0,28,0.0
197,0,78,32.71,123.2,33.927742,-117.893684,0.0,28,0.0
198,0,79,33.28,123.2,33.927742,-117.89368,0.0,28,0.0
199,0,78,33.28,123.2,33.927742,-117.89368,0.0,28,0.0
200,0,78,33.28,123.2,33.927742,-117.89367,0.0,28,0.0
201,0,79,33.28,123.2,33.927742,-117.89367,0.0,28,0.0
202,0,79,33.28,123.2,33.927742,-117.89367,0.0,28,0.0
203,0,78,33.59,123.2,33.927742,-117.89366,0.0,28,0.0
204,0,78,33.59,123.2,33.927742,-117.89366,0.0,28,0.0
205,0,78,33.83,123.2,33.927742,-117.893654,0.0,28,0.0
206,0,78,33.83,123.2,33.927742,-117.893654,0.0,28,0.0
207,0,77,33.83,123.0,33.927742,-117.89365,0.0,28,0.0
208,0,77,33.83,123.0,33.927742,-117.89365,0.0,28,0.0
209,0,77,33.83,123.0,33.927742,-117.89365,0.0,28,0.0
210,0,76,33.83,123.0,33.927742,-117.89365,0.0,28,0.0
211,0,77,33.83,123.0,33.927742,-117.89365,0.0,28,0.0
212,0,76,33.83,123.0,33.927742,-117.89365,0.0,28,0.0
213,0,76,33.93,123.0,33.927742,-117.89365,0.0,28,0.0
214,0,76,34.0,123.0,33.927746,-117.89365,0.0,28,0.0
215,0,77,34.23,123.0,33.927746,-117.89365,0.0,28,0.0
216,0,77,34.75,123.0,33.92775,-117.89365,0.0,28,0.0
217,0,77,34.75,123.0,33.92775,-117.89365,0.0,28,0.0
218,0,77,35.12,123.0,33.92775,-117.89365,0.0,28,0.0
219,0,77,35.28,123.0,33.927746,-117.893654,0.0,28,0.0
220,0,77,35.28,123.0,33.927742,-117.893654,0.0,28,0.0
221,0,77,35.28,123.0,33.92774,-117.893654,0.0,28,0.0
222,0,77,35.28,122.8,33.92774,-117.89366,0.0,28,0.0
223,0,77,35.28,122.8,33.92774,-117.89366,0.0,28,0.0
224,0,78,35.28,122.8,33.92774,-117.89366,0.0,28,0.0
225,0,77,35.28,122.8,33.92774,-117.89366,0.0,28,0.0
226,0,77,35.31,123.0,33.927742,-117.89367,0.0,28,0.0
227,0,77,35.32,123.0,33.927742,-117.89367,0.0,28,0.0
228,0,77,35.32,123.0,33.927742,-117.89368,0.0,28,0.0
229,0,78,35.37,123.0,33.927742,-117.89368,0.0,28,0.0
230,0,78,35.37,123.0,33.927742,-117.89368,0.0,28,0.0
231,0,78,35.37,122.8,33.927746,-117.893684,0.0,28,0.0
232,0,78,35.37,122.8,33.927746,-117.893684,0.0,28,0.0
233,0,78,35.37,122.8,33.927746,-117.893684,0.0,28,0.0
234,0,78,35.37,122.8,33.927746,-117.89369,0.0,28,0.0
235,0,78,36.03,122.8,33.927742,-117.89369,0.0,28,0.0
236,0,78,36.03,122.8,33.927746,-117.89369,0.0,28,0.0
237,0,78,36.03,122.8,33.927746,-117.8937,0.0,28,0.0
238,0,77,36.03,122.8,33.927746,-117.8937,0.0,28,0.0
239,0,77,36.03,122.8,33.927746,-117.8937,0.0,28,0.0
240,0,77,36.03,122.8,33.927746,-117.8937,0.0,29,0.0
241,0,78,36.03,122.8,33.927746,-117.8937,0.0,28,0.0
242,0,78,36.03,122.8,33.927746,-117.8937,0.0,28,0.0
243,0,77,36.19,122.8,33.927742,-117.89369,0.0,28,0.0
244,0,76,36.43,122.8,33.92774,-117.89369,0.0,28,0.0
245,0,75,36.68,122.8,33.92774,-117.89369,0.0,28,0.0
246,0,75,36.68,122.8,33.92774,-117.89369,0.0,28,0.0
247,0,74,36.68,122.8,33.92774,-117.893684,0.0,28,0.0
248,0,74,36.76,122.8,33.927734,-117.893684,0.0,28,0.0
249,0,74,36.76,122.8,33.92774,-117.893684,0.0,28,0.0
250,0,74,36.81,122.8,33.92774,-117.893684,0.0,28,0.0
251,0,74,36.95,122.8,33.927734,-117.893684,0.0,28,0.0
252,0,75,37.43,122.8,33.92773,-117.893684,0.0,28,0.0
253,0,74,37.73,122.8,33.92773,-117.89368,0.0,28,0.0
254,0,74,37.9,122.8,33.92773,-117.89368,0.0,28,0.0
255,0,74,38.3,122.8,33.927734,-117.89368,0.0,28,0.0
256,0,75,38.3,122.8,33.92774,-117.89368,0.0,28,0.0
257,0,74,38.61,122.8,33.92774,-117.89368,0.0,28,0.0
258,0,74,38.69,122.8,33.927742,-117.89368,0.0,28,0.0
259,0,75,38.88,122.8,33.927746,-117.89368,0.0,28,0.0
260,0,74,39.44,122.8,33.927746,-117.89368,0.0,28,0.0
261,0,74,39.87,122.8,33.92775,-117.89368,0.0,28,0.0
262,0,75,39.99,122.8,33.92775,-117.89368,0.0,28,0.0
263,0,74,40.31,122.6,33.92775,-117.89367,0.0,28,0.0
264,0,74,40.31,122.6,33.92775,-117.89368,0.0,28,0.0
265,0,75,40.31,122.8,33.927746,-117.89368,0.0,28,0.0
266,0,75,40.31,122.8,33.927746,-117.89368,0.0,28,0.0
267,0,75,40.31,122.8,33.927746,-117.89368,0.0,28,0.0
268,0,75,40.36,122.8,33.927746,-117.89368,0.0,28,0.0
269,0,76,40.44,122.8,33.927746,-117.89368,0.0,28,0.0
270,0,77,40.44,122.8,33.927742,-117.89368,0.0,28,0.0
271,0,78,40.44,122.8,33.927746,-117.89368,0.0,28,0.0
272,0,78,40.47,122.8,33.927746,-117.89368,0.0,28,0.0
273,0,78,40.47,122.8,33.92775,-117.89367,0.0,28,0.0
274,0,78,40.47,122.8,33.92775,-117.89367,0.0,28,0.0
275,0,78,40.54,122.8,33.927753,-117.89367,0.0,28,0.0
276,0,78,41.13,122.8,33.927753,-117.89367,0.0,28,0.0
277,0,78,41.66,122.8,33.927757,-117.89367,0.0,28,0.0
278,0,78,42.32,122.8,33.927757,-117.89366,0.0,28,0.0
279,0,78,42.8,122.8,33.927757,-117.89366,0.0,28,0.0
280,0,78,42.91,122.8,33.927757,-117.89366,0.0,28,0.0
281,0,78,42.98,122.8,33.927757,-117.893654,0.0,28,0.0
282,0,79,42.98,122.8,33.927757,-117.893654,0.0,28,0.0
283,0,80,43.21,122.8,33.927757,-117.893654,0.0,28,0.0
284,0,81,43.31,122.8,33.927753,-117.893654,0.0,28,0.0
285,0,81,43.56,122.8,33.92775,-117.893654,0.0,28,0.0
286,0,82,43.56,122.8,33.92775,-117.893654,0.0,28,0.0
287,0,81,43.56,122.8,33.927746,-117.893654,0.0,28,0.0
288,0,80,43.56,122.8,33.927746,-117.893654,0.0,28,0.0
289,0,80,43.56,122.8,33.927742,-117.89366,0.0,28,0.0
290,0,80,43.56,122.8,33.92774,-117.89366,0.0,28,0.0
291,0,80,43.56,122.8,33.92774,-117.89366,0.0,28,0.0
292,0,80,43.56,122.8,33.927734,-117.89366,0.0,28,0.0
293,0,80,43.56,122.8,33.927734,-117.89366,0.0,28,0.0
294,0,79,43.56,122.8,33.927734,-117.89366,0.0,28,0.0
295,0,80,43.56,122.8,33.927734,-117.89366,0.0,28,0.0
296,0,80,43.56,122.8,33.92774,-117.89366,0.0,28,0.0
297,0,79,43.56,122.8,33.92774,-117.89366,0.0,28,0.0
298,0,80,43.56,122.8,33.92774,-117.89366,0.0,28,0.0
299,0,80,43.73,122.8,33.92774,-117.89366,0.0,28,0.0
300,0,80,43.73,122.8,33.927742,-117.89366,0.0,28,0.0
301,0,80,44.47,122.8,33.927742,-117.89366,0.0,28,0.0
302,0,79,44.53,122.8,33.927746,-117.89366,0.0,28,0.0
303,0,80,45.13,122.8,33.927746,-117.89367,0.0,28,0.0
304,0,79,45.16,122.8,33.92775,-117.89367,0.0,28,0.0
305,0,79,45.69,122.8,33.927753,-117.89367,0.0,28,0.0
306,0,79,45.85,122.8,33.927757,-117.89367,0.0,28,0.0
307,0,79,46.53,122.8,33.92776,-117.89368,0.0,28,0.0
308,0,79,46.84,122.8,33.92776,-117.89368,0.0,28,0.0
309,0,80,46.96,122.8,33.92776,-117.893684,0.0,28,0.0
310,0,80,47.43,122.8,33.92776,-117.893684,0.0,28,0.0
311,0,80,47.82,122.8,33.92776,-117.89369,0.0,28,0.0
312,0,80,48.2,122.8,33.92776,-117.89369,0.0,28,0.0
313,0,80,48.2,122.8,33.92776,-117.89369,0.0,28,0.0
314,0,80,48.2,122.8,33.927757,-117.89369,0.0,28,0.0
315,0,81,48.29,122.8,33.927753,-117.89369,0.0,28,0.0
316,0,81,48.29,122.8,33.927753,-117.89369,0.0,28,0.0
317,0,81,48.29,122.8,33.92775,-117.89369,0.0,28,0.0
318,0,81,48.34,122.8,33.92775,-117.89369,0.0,28,0.0
319,0,81,48.39,122.8,33.92775,-117.89369,0.0,28,0.0
320,0,81,48.39,123.0,33.92775,-117.89369,0.0,28,0.0
321,0,81,48.39,123.0,33.92775,-117.89369,0.0,28,0.0
322,0,82,48.39,123.0,33.92775,-117.89369,0.0,28,0.0
323,0,81,48.58,123.0,33.92775,-117.89369,0.0,28,0.0
324,0,81,49.09,123.0,33.92775,-117.89369,0.0,28,0.0
325,0,82,49.19,123.0,33.927753,-117.89369,0.0,28,0.0
326,0,81,49.37,122.8,33.927753,-117.89369,0.0,28,0.0
327,0,81,49.37,122.8,33.927753,-117.89369,0.0,28,0.0
328,0,81,49.59,122.8,33.927757,-117.89369,0.0,28,0.0
329,0,81,50.05,122.8,33.927757,-117.89369,0.0,28,0.0
330,0,81,50.15,123.0,33.927757,-117.893684,0.0,28,0.0
331,0,80,50.15,123.0,33.927757,-117.893684,0.0,28,0.0
332,67,80,50.26,123.2,33.927757,-117.89368,0.0,28,134.0
333,67,80,50.26,123.4,33.927757,-117.89368,0.0,28,134.0
334,0,81,50.26,123.4,33.927757,-117.89368,0.0,28,0.0
335,0,80,50.26,123.6,33.927757,-117.89367,0.0,28,0.0
336,0,81,50.26,123.6,33.927757,-117.89367,0.0,28,0.0
337,0,80,50.46,123.6,33.927757,-117.89367,0.0,28,0.0
338,0,81,50.89,123.4,33.92776,-117.89367,0.0,28,0.0
339,0,81,51.15,123.4,33.92776,-117.89367,0.0,28,0.0
340,0,81,51.43,123.4,33.92776,-117.89367,0.0,28,0.0
341,0,81,51.43,123.4,33.92776,-117.89367,0.0,28,0.0
342,0,81,51.43,123.4,33.92776,-117.89367,0.0,28,0.0
343,0,82,51.43,123.4,33.92776,-117.89366,0.0,28,0.0
344,0,82,51.43,123.4,33.92776,-117.89366,0.0,28,0.0
345,0,82,51.43,123.4,33.92776,-117.89366,0.0,28,0.0
346,0,83,51.59,123.6,33.92776,-117.893654,0.0,28,0.0
347,0,83,51.59,123.6,33.927757,-117.89365,0.0,28,0.0
348,0,83,51.59,123.6,33.92776,-117.89365,0.0,28,0.0
349,0,83,51.59,123.6,33.92776,-117.89365,0.0,28,0.0
350,0,84,51.76,123.4,33.92776,-117.89364,0.0,28,0.0
351,0,83,51.76,123.4,33.92776,-117.89364,0.0,28,0.0
352,0,82,51.8,123.2,33.92776,-117.89364,0.0,28,0.0
353,0,81,51.8,123.0,33.92776,-117.89363,0.0,28,0.0
354,0,80,51.8,123.0,33.927757,-117.89363,0.0,28,0.0
355,0,78,51.8,123.2,33.927757,-117.89363,0.0,28,0.0
356,0,78,51.82,123.2,33.927753,-117.89363,0.0,28,0.0
357,0,78,51.82,123.4,33.927753,-117.89363,0.0,28,0.0
358,0,79,51.97,123.6,33.92775,-117.89363,0.0,28,0.0
359,0,79,51.97,123.6,33.92775,-117.89363,0.0,28,0.0
360,0,79,51.97,123.6,33.927746,-117.89363,0.0,29,0.0
361,0,79,51.97,123.6,33.927746,-117.89363,0.0,28,0.0
362,0,79,51.97,123.6,33.927746,-117.89363,0.0,28,0.0
363,0,78,52.03,123.6,33.927746,-117.89363,0.0,28,0.0
364,0,78,52.03,123.4,33.927746,-117.89363,0.0,28,0.0
365,0,78,52.28,123.6,33.927746,-117.89363,0.0,28,0.0
366,0,78,52.28,123.6,33.927742,-117.89363,0.0,28,0.0
367,0,78,52.57,123.6,33.927742,-117.89363,0.0,28,0.0
368,0,79,52.57,123.6,33.92774,-117.89363,0.0,28,0.0
369,0,80,52.57,123.6,33.927734,-117.89363,0.0,28,0.0
370,0,80,52.57,123.4,33.92773,-117.89363,0.0,28,0.0
371,0,80,52.79,123.4,33.927727,-117.89363,0.0,28,0.0
372,0,80,52.79,123.6,33.92772,-117.89363,0.0,28,0.0
373,0,80,52.79,123.6,33.927715,-117.89363,0.0,28,0.0
374,0,80,54.74,123.6,33.927708,-117.89363,0.0,28,0.0
375,0,80,55.45,123.6,33.927704,-117.89363,0.0,28,0.0
376,0,80,55.92,123.6,33.9277,-117.89363,0.0,28,0.0
377,0,80,56.74,123.4,33.927696,-117.89363,0.0,28,0.0
378,0,80,57.61,123.4,33.927696,-117.89363,0.0,28,0.0
379,0,80,57.8,123.4,33.927696,-117.89363,0.0,28,0.0
380,0,81,58.0,123.4,33.9277,-117.89363,0.0,28,0.0
381,0,80,58.0,123.4,33.927704,-117.89363,0.0,28,0.0
382,0,81,58.0,123.4,33.927708,-117.89363,0.0,28,0.0
383,0,79,58.0,123.4,33.92771,-117.89363,0.0,28,0.0
384,0,77,58.0,123.4,33.927715,-117.89363,0.0,28,0.0
385,0,76,58.0,123.4,33.92772,-117.89363,0.0,28,0.0
386,0,75,58.0,123.4,33.927723,-117.89363,0.0,28,0.0
387,0,75,58.0,123.6,33.927723,-117.89364,0.0,28,0.0
388,0,74,58.0,123.6,33.927723,-117.89364,0.0,28,0.0
389,0,73,58.0,123.6,33.927723,-117.89364,0.0,28,0.0
390,0,72,58.0,123.6,33.927727,-117.89365,0.0,28,0.0
391,0,72,58.0,123.6,33.927727,-117.89366,0.0,28,0.0
392,0,72,59.76,123.6,33.927734,-117.89367,0.0,28,0.0
393,0,73,62.28,123.4,33.92774,-117.89368,0.0,28,0.0
394,0,72,62.65,123.4,33.92774,-117.89368,0.0,28,0.0
395,0,72,63.4,123.4,33.927742,-117.89368,1.316,28,0.0
396,0,72,63.83,123.4,33.927742,-117.89368,1.316,28,0.0
397,0,72,64.14,123.4,33.927742,-117.89368,1.204,28,0.0
398,0,72,64.3,123.4,33.927742,-117.89368,0.0,28,0.0
399,0,72,64.3,123.4,33.927746,-117.89368,0.0,28,0.0
400,0,72,64.3,123.6,33.927746,-117.89368,0.0,28,0.0
401,0,73,64.3,123.6,33.927746,-117.89368,0.0,28,0.0
402,0,74,64.58,123.6,33.927746,-117.89368,0.0,28,0.0
403,0,75,64.63,123.6,33.927746,-117.89368,0.0,28,0.0
404,0,76,65.0,123.6,33.927746,-117.89368,0.0,28,0.0
405,0,77,65.0,123.6,33.927746,-117.89367,0.0,28,0.0
406,0,78,65.0,123.6,33.927742,-117.89367,0.0,28,0.0
407,0,77,65.0,123.6,33.927742,-117.89366,0.0,28,0.0
408,0,77,65.0,123.4,33.92774,-117.893654,0.0,28,0.0
409,0,78,65.0,123.4,33.92774,-117.89365,0.0,28,0.0
410,0,79,65.0,123.4,33.927734,-117.89365,0.0,28,0.0
411,0,79,65.0,123.4,33.927734,-117.89364,0.0,28,0.0
412,0,80,65.0,123.6,33.92773,-117.89363,0.0,28,0.0
413,0,80,65.0,123.6,33.92773,-117.89363,0.0,28,0.0
414,0,82,65.0,123.6,33.92773,-117.89363,0.0,28,0.0
415,0,83,65.0,123.6,33.927727,-117.89362,0.0,28,0.0
